jpb_id,title,posted,company_name,skills,exp,salary,offered_location,job_Description
280223501081,Data Scientist,30+ Days Ago,Fusion Plus Solutions,"Training,hive,deep learning,AWS,SQL,Python,data",3-14 Yrs,Not disclosed,Hyderabad/Secunderabad,c) Experience on training and inferencing models on GPU. . . . .
280223501079,Data Scientist,30+ Days Ago,Fusion Plus Solutions,"deep learning,Version control,GCP,Quality testing,Machine learning,high performance computing,big data,SQL",3-6 Yrs,Not disclosed,Hyderabad/Secunderabad," . 1+ years of experience in parallel or distributed CPU / GPU processing,high performance computing,or stream computing<br><br>Experience with Web applications and service architecture<br><br> . MS in Computer Science (preferred)<br><br>3+ years of experience in one or more of Client / Deep Learning,NLP,IR,databases,and graph algorithms"
280223501063,Data Engineer & Data Scientist,30+ Days Ago,Fusion Plus Solutions,"deep learning,data science,devops,Machine learning,Data collection,Infrastructure,Deployment,Budgeting",2-6 Yrs,Not disclosed,Hyderabad/Secunderabad,"Good knowledge in Deep learning and NLP on Client algorithms and their usage <br><br>Working experience in end to end data science project life cycles from use case framing,data collection,data exploration,model building,deployment <br><br>Working experience in most of the common Machine Learning techniques related to Time series,Regression,Classification,Clustering,NLP,working with IoT data"
260623500773,Data Scientist,30+ Days Ago,KR Mroads India,"Cloud computing,Data analysis,Automation,Process improvement,Machine learning,MATLAB,Monitoring,Team building",3-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"You ll develop & deploy re-usable production-grade functionality and automation around AI / ML feature pipelines,real-time / batch inference,continuous training,model monitoring<br><br>Mid / Senior level experience working with Python,AI,ML,DL and model training . Generative AI techniques<br><br>Experience in AWS-machine learning tools like sagemaker,Rekognition,Translate is plus"
250722501045,Data Scientist - ML,30+ Days Ago,Jigya Software Services,"deep learning,Usage,Machine learning,Cloud,Deployment,Management,Python,Machine",3-5 Yrs,Not disclosed,Hyderabad/Secunderabad,Proficient in Python Data Wrangling <br><br> . Must have experienced . <br><br>Experience on working in Machine Learning Project (2-3 real project experience) <br><br>Knowledge or experience in deep learning <br><br>Experience on working in Machine Learning Project (2-3 real project experience) . <br><br>Knowledge or experience in deep learning .
230821501552,Data Scientist,30+ Days Ago,Pago Analytics,"Computer science,System architecture,deep learning,C++,Image processing,Analytical,Machine learning,Data mining",2-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"Minimum Masters degree in data science field,e.g<br><br>Math,Stats,Physics,and Computer Science . 2-5 years of experience in applying analytical modeling to solve business problems . Strong problem-solving skills with a good analytical approach and logical thinking<br><br> Good understanding of different AI / ML models / algorithms<br><br> Good communication skills"
200922501268,Data Scientist,30+ Days Ago,Vistan Nextgen,"Printing,deep learning,PDF,Linux,Image processing,Machine learning,Open source,big data",2-7 Yrs,Not disclosed,Hyderabad/Secunderabad,"Expertise in visualizing and manipulating big data . Real time experience on deep learning algorithms like CNN,. YOLO,Caffe and Custom Object detection . using YOLO<br><br>Excellent written and verbal communication skills . Good problem solving skills"
200821501751,Data Scientist,30+ Days Ago,Pago Analytics,"Computer science,C++,Operations research,Analytical,Machine learning,Data mining,Business intelligence,Analytics",2-4 Yrs,Not disclosed,Hyderabad/Secunderabad,graduate degree in Data Science or other quantitative field is preferred <br><br>Proven experience as a Data Scientist or Data Analyst . <br><br>Experience in data mining . Understanding of machine-learning and operations research . <br><br>Experience using business intelligence tools (e.g
180119501748,Data Scientist,30+ Days Ago,Tech Ringers,"BPO,Computer science,Operations research,Staffing,Pharma,Consulting,Hadoop,Industrial engineering",2-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"PhD or Master s degree in Operations Research,Industrial Engineering,Applied Mathematics,Computer Science or a related field . PhD is preferred but Master s degree with experience will be considered . Strong programing skills in R,Python,Hadoop . <br><br>Practical experience applying quantitative techniques to solve real - world problems ."
180119501740,Data Scientist,30+ Days Ago,Tech Ringers,"BPO,RF,Image processing,Staffing,Pharma,Artificial Intelligence,Consulting,Machine learning",8-13 Yrs,Not disclosed,Hyderabad/Secunderabad,"Experience of working on a project end - to - end: problem scoping,data gathering,EDA,visualizations,modelling and insights . <br><br>Working experience and statistical clarity in traditional algorithms like time series modelling,dimensionality reduction,SEM,GLM,GLMM,clustering and related areas ."
170623500870,Data Scientist,30+ Days Ago,Sanofi,"Data analysis,Business analysis,Coding,Agile,Healthcare,Informatica,Analytics,SQL",2-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"Excellent written and verbal communication,business analysis,data visualization,and data storytelling skills . Nice to have experience in life sciences and healthcare and experience in a complex global organization . A demonstrated ability to work and collaborate in a team environment . Ability to work in a fast-paced,constantly evolving environment and to manage multiple priorities"
170621501868,Data Scientist - Mortgage Finance,30+ Days Ago,Finacplus,"Business process,Computer science,Back office,Data analytics,data visualization,Data mining,Powerpoint,Macros",3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"Strong intellect with solid communication,quantitative,financial and analytical skills . College degree in Finance,Math,Engineering,Computer Science,Statistics,Economics or related field . Strong modeling skills to include Excel VBA and Macros,SQL (Python and Tableau a plus),Access,etc<br><br>QUALIFICATIONS and EXPERIENCE <br><br> 3+ Years of experience in similar roles ."
170523500459,Data Scientist,30+ Days Ago,Response Informatics,"Data analysis,data science,Clinical operations,Machine learning,Healthcare,Wellness,Health management,SQL",1-5 Yrs,Not disclosed,Hyderabad/Secunderabad,"Masters degree plus 1 to 5 years of relevant data science experience required or bachelors plus 1 to 7 . years of relevant experience required <br><br>the following core understandings are required:  Experience using SQL,python,and advanced excel for performing exploratory data analysis for data <br><br>preferred (Databricks,Synapse,Data Factory,etc.) <br><br>Preferred:  ."
170123501370,Data Scientist,30+ Days Ago,Demos Project,"Usage,data visualization,Data mining,data",5-7 Yrs,Not disclosed,"Hyderabad/Secunderabad, Chennai",UG / PG Degree in Engineering/ Statistics/ Mathematics or an equivalent discipline from a tier-1 institute <br><br>Required Qualifications:  . <br><br>Minimum Work experience of at least 1 year as a data scientist
151222502229,Data Scientist Team Lead,30+ Days Ago,Zignaai,"Team management,data science,Billing,Machine learning,healthcare analytics,Operations,Enterprise software,Cost",3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"We are a startup and expect each team member to wear multiple hats,take initiative,and spot and solve problems. . . . 3+ years experience as a hands-on Data scientist . . 3+ years of experience handling large and complex datasets . . Should be able to manage team . . Should be able to manage 3 to 4 projects simultaneously . . Strong mathematical background . <br><br>Preferred:  ."
151222502228,Data Scientist,30+ Days Ago,Zignaai,"data science,Billing,Machine learning,healthcare analytics,Operations,Enterprise software,Software solutions,Cost",3-7 Yrs,Not disclosed,Hyderabad/Secunderabad,Preferred:  .
141119500955,Requirement of Data Scientist - Mortgage Finance,30+ Days Ago,Finacplus,"Business process,Computer science,Back office,Data analytics,data visualization,Data mining,Powerpoint,Macros",3-8 Yrs,Not disclosed,Hyderabad/Secunderabad,"Strong intellect with solid communication,quantitative,financial and analytical skills . College degree in Finance,Math,Engineering,Computer Science,Statistics,Economics or related field . Strong modeling skills to include Excel VBA and Macros,SQL (Python and Tableau a plus),Access,etc<br><br>QUALIFICATIONS and EXPERIENCE <br><br> 3+ Years of experience in similar roles ."
131222502288,Lead Data Scientist,30+ Days Ago,Skillety,"data science,Staffing,Artificial Intelligence,Machine learning,power bi,microsoft,big data,AWS",10-12 Yrs,Not disclosed,Hyderabad/Secunderabad,Required to have Bachelors / Masters/PhD in Statistics / Machine Learning / Data Science / Analytics /Computer Science or Engineering from premier institutes . <br><br>Preferred to have PhD in Data Science / Analytics/Computer Science from premier institutes
131222501598,Principal Data Scientist,30+ Days Ago,Skillety,"data science,Staffing,Artificial Intelligence,Machine learning,Programming,power bi,microsoft,big data",12-15 Yrs,Not disclosed,Hyderabad/Secunderabad,Required to have Bachelors / Masters/PhD in Statistics / Machine Learning / Data Science / Analytics /Computer Science or Engineering from premier institutes <br><br>Preferred to have PhD in Data Science / Analytics/Computer Science from premier institutes . <br><br>Helps in design and develop advanced analytic solutions across functional areas as per requirement / opportunities
